src/gfx_d3d/r_bsp_load_obj.cpp	2231	&s_world.heroLights[firstLight]	lightCount	0x38u	(int (__cdecl *)(const void *, const void *))R_HeroLightSorter
src/gfx_d3d/r_init.cpp	1151	dx.displayModes	dx.displayModeCount	0x10u	(int (__cdecl *)(const void *, const void *))R_CompareDisplayModes
src/gfx_d3d/r_init.cpp	1188	availableRefreshRates	refreshRateCount	sizeof((availableRefreshRates)[0])	(int (__cdecl *)(const void *, const void *))R_CompareRefreshRates
src/gfx_d3d/r_material_load_obj.cpp	1481	args	argCount	8u	(int (__cdecl *)(const void *, const void *))Material_CompareShaderArgumentsForRuntime
src/gfx_d3d/r_material_load_obj.cpp	4616	localArgs	usedCount	8u	(int (__cdecl *)(const void *, const void *))Material_CompareShaderArgumentsForCombining
src/gfx_d3d/r_material_load_obj.cpp	6032	newMtl->textureTable	newMtl->textureCount	0x10u	(int (__cdecl *)(const void *, const void *))CompareHashedMaterialTextures
src/gfx_d3d/r_material_load_obj.cpp	6037	newMtl->localConstantTable	newMtl->constantCount	0x20u	(int (__cdecl *)(const void *, const void *))CompareHashedMaterialTextures
src/gfx_d3d/r_material_load_obj.cpp	7296	textureTable	mtlRaw->textureCount	0xCu	(int (__cdecl *)(const void *, const void *))CompareRawMaterialTextures
src/gfx_d3d/r_material_load_obj.cpp	7309	constantTable	mtlRaw->constantCount	0x14u	(int (__cdecl *)(const void *, const void *))CompareRawMaterialTextures
src/gfx_d3d/r_staticmodel_load_obj.cpp	51	tree->smodelIndexes	tree->smodelIndexCount	2u	(int (__cdecl *)(const void *, const void *))CompareStaticModels
src/glass/glass_client.cpp	420	outlineEdges	this->glass->numOutlineVerts	0x18u	(int (__cdecl *)(const void *, const void *))compareOutlineEdges
src/glass/glass_shard.cpp	2099	newShards	numNewShards	sizeof((newShards)[0])	compareShards
src/glass/glass_shard.cpp	2798	newShards	numNewShards	sizeof((newShards)[0])	(int (__cdecl *)(const void *, const void *))compareShards
src/live/live_combatrecord.cpp	546	sortedItemList	index	0x14u	(int (__cdecl *)(const void *, const void *))LiveCombatRecord_CompareItemsByStats
src/live/live_combatrecord.cpp	619	s_sortedItemList	index	0x14u	(int (__cdecl *)(const void *, const void *))LiveCombatRecord_CompareItemsByStats
src/live/live_combatrecord.cpp	624	s_otherPlayerSortedItemList	sharedUiInfo.clanTagFeature	0x14u	(int (__cdecl *)(const void *, const void *))LiveCombatRecord_CompareItemsByStats
src/live/live_combatrecord.cpp	651	sortedItemList	index	0x14u	(int (__cdecl *)(const void *, const void *))LiveCombatRecord_CompareMatchCount
src/live/live_combatrecord.cpp	677	sortedItemList	index	0x14u	(int (__cdecl *)(const void *, const void *))LiveCombatRecord_CompareMatchCount
src/live/live_contracts.cpp	1940	s_contractFilteredList	s_contractFilteredListCount	sizeof((s_contractFilteredList)[0])	(int (__cdecl *)(const void *, const void *))FilteredContractListSort
src/live/live_leaderboard.cpp	1230	lb->userStats.m_leaderBoardEntries	lb->numResults	0x98u	(int (__cdecl *)(const void *, const void *))LB_CompareXUserStatsRowRanks
