src/cgame/cg_weapons.cpp	978	_BYTE**	weapVariantDef->szXAnims	65	260	if (**((_BYTE **)weapVariantDef->szXAnims + 65))
src/cgame/cg_weapons.cpp	1085	_BYTE**	weapVariantDef->szXAnims	64	256	if ( **((_BYTE **)weapVariantDef->szXAnims + 64) && XAnimIsLooped(pAnimsa, 0x40u) )
src/cgame/cg_weapons.cpp	1086	unsigned int*	weapVariantDef->szXAnims	64	256	Com_Error(ERR_DROP, "CG_RegisterWeapon: ADS anim [%s] cannot be looping", *((unsigned int *)weapVariantDef->szXAnims + 64));
src/cgame/cg_weapons.cpp	1087	_BYTE**	weapVariantDef->szXAnims	65	260	if ( **((_BYTE **)weapVariantDef->szXAnims + 65) && XAnimIsLooped(pAnimsa, 0x41u) )
src/cgame/cg_weapons.cpp	1088	unsigned int*	weapVariantDef->szXAnims	65	260	Com_Error(ERR_DROP, "CG_RegisterWeapon: ADS anim [%s] cannot be looping", *((unsigned int *)weapVariantDef->szXAnims + 65));
src/cgame/cg_weapons.cpp	1115	unsigned int*	weapVariantDef->szXAnims	1	4	return *((unsigned int *)weapVariantDef->szXAnims + 1) && **((_BYTE **)weapVariantDef->szXAnims + 1);
src/cgame/cg_weapons.cpp	1115	_BYTE**	weapVariantDef->szXAnims	1	4	return *((unsigned int *)weapVariantDef->szXAnims + 1) && **((_BYTE **)weapVariantDef->szXAnims + 1);
src/cgame/cg_weapons.cpp	2923	_BYTE**	weapVariantDef->szXAnims	65	260	else if ( **((_BYTE **)weapVariantDef->szXAnims + 65) )
src/cgame/cg_weapons.cpp	3122	_BYTE**	weapVariantDef->szXAnims	25	100	if ( **((_BYTE **)weapVariantDef->szXAnims + 25) )
src/cgame/cg_weapons.cpp	3129	_BYTE**	weapVariantDef->szXAnims	25	100	if ( **((_BYTE **)weapVariantDef->szXAnims + 25) )
src/cgame/cg_weapons.cpp	3138	_BYTE**	weapVariantDef->szXAnims	53	212	if ( **((_BYTE **)weapVariantDef->szXAnims + 53) )
src/cgame/cg_weapons.cpp	3142	_BYTE**	weapVariantDef->szXAnims	27	108	if ( **((_BYTE **)weapVariantDef->szXAnims + 27) )
src/cgame/cg_weapons.cpp	3147	_BYTE**	weapVariantDef->szXAnims	53	212	if ( **((_BYTE **)weapVariantDef->szXAnims + 53) )
src/cgame/cg_weapons.cpp	3151	_BYTE**	weapVariantDef->szXAnims	28	112	if ( **((_BYTE **)weapVariantDef->szXAnims + 28) )
src/cgame/cg_weapons.cpp	3156	_BYTE**	weapVariantDef->szXAnims	25	100	else if ( **((_BYTE **)weapVariantDef->szXAnims + 25) )
src/cgame/cg_weapons.cpp	3163	_BYTE**	weapVariantDef->szXAnims	28	112	if ( **((_BYTE **)weapVariantDef->szXAnims + 28) )
src/cgame/cg_weapons.cpp	3168	_BYTE**	weapVariantDef->szXAnims	25	100	else if ( **((_BYTE **)weapVariantDef->szXAnims + 25) )
src/cgame/cg_weapons.cpp	3177	_BYTE**	weapVariantDef->szXAnims	53	212	if ( **((_BYTE **)weapVariantDef->szXAnims + 53) )
src/cgame/cg_weapons.cpp	3181	_BYTE**	weapVariantDef->szXAnims	30	120	if ( **((_BYTE **)weapVariantDef->szXAnims + 30) )
src/cgame/cg_weapons.cpp	3186	_BYTE**	weapVariantDef->szXAnims	27	108	else if ( **((_BYTE **)weapVariantDef->szXAnims + 27) )
src/cgame/cg_weapons.cpp	3191	_BYTE**	weapVariantDef->szXAnims	53	212	if ( **((_BYTE **)weapVariantDef->szXAnims + 53) )
src/cgame/cg_weapons.cpp	3231	_BYTE**	weapVariantDef->szXAnims	45	180	if ( **((_BYTE **)weapVariantDef->szXAnims + 45) )
src/cgame/cg_weapons.cpp	3240	_BYTE**	weapVariantDef->szXAnims	54	216	if ( **((_BYTE **)weapVariantDef->szXAnims + 54) )
src/cgame/cg_weapons.cpp	3244	_BYTE**	weapVariantDef->szXAnims	46	184	if ( **((_BYTE **)weapVariantDef->szXAnims + 46) )
src/cgame/cg_weapons.cpp	3253	_BYTE**	weapVariantDef->szXAnims	55	220	if ( **((_BYTE **)weapVariantDef->szXAnims + 55) )
src/cgame/cg_weapons.cpp	3257	_BYTE**	weapVariantDef->szXAnims	47	188	if ( **((_BYTE **)weapVariantDef->szXAnims + 47) )
src/cgame/cg_weapons.cpp	3266	_BYTE**	weapVariantDef->szXAnims	56	224	if ( **((_BYTE **)weapVariantDef->szXAnims + 56) )
src/cgame/cg_weapons.cpp	3270	_BYTE**	weapVariantDef->szXAnims	48	192	if ( **((_BYTE **)weapVariantDef->szXAnims + 48) )
src/cgame/cg_weapons.cpp	3275	_BYTE**	weapVariantDef->szXAnims	45	180	else if ( **((_BYTE **)weapVariantDef->szXAnims + 45) )
src/cgame/cg_weapons.cpp	3284	_BYTE**	weapVariantDef->szXAnims	54	216	if ( **((_BYTE **)weapVariantDef->szXAnims + 54) )
src/cgame/cg_weapons.cpp	3288	_BYTE**	weapVariantDef->szXAnims	49	196	if ( **((_BYTE **)weapVariantDef->szXAnims + 49) )
src/cgame/cg_weapons.cpp	3293	_BYTE**	weapVariantDef->szXAnims	46	184	else if ( **((_BYTE **)weapVariantDef->szXAnims + 46) )
src/cgame/cg_weapons.cpp	3302	_BYTE**	weapVariantDef->szXAnims	55	220	if ( **((_BYTE **)weapVariantDef->szXAnims + 55) )
src/cgame/cg_weapons.cpp	3306	_BYTE**	weapVariantDef->szXAnims	50	200	if ( **((_BYTE **)weapVariantDef->szXAnims + 50) )
src/cgame/cg_weapons.cpp	3311	_BYTE**	weapVariantDef->szXAnims	47	188	else if ( **((_BYTE **)weapVariantDef->szXAnims + 47) )
src/cgame/cg_weapons.cpp	3320	_BYTE**	weapVariantDef->szXAnims	56	224	if ( **((_BYTE **)weapVariantDef->szXAnims + 56) )
src/cgame/cg_weapons.cpp	3324	_BYTE**	weapVariantDef->szXAnims	51	204	if ( **((_BYTE **)weapVariantDef->szXAnims + 51) )
src/cgame/cg_weapons.cpp	3336	_BYTE**	weapVariantDef->szXAnims	52	208	if ( **((_BYTE **)weapVariantDef->szXAnims + 52) && Mantle_DoAnim(ps) )
src/cgame/cg_weapons.cpp	3345	_BYTE**	weapVariantDef->szXAnims	57	228	if ( **((_BYTE **)weapVariantDef->szXAnims + 57) && Mantle_DoAnim(ps) )
src/cgame_mp/cg_ents_mp.cpp	391	float*	&v67	1	4	if ( *((float *)&v67 + 1) >= 0.0 )
src/cgame_mp/cg_ents_mp.cpp	426	float*	&v63	1	4	if ( *((float *)&v63 + 1) >= 0.0 )
src/cgame_mp/cg_ents_mp.cpp	449	float*	&v14	1	4	v10 = (float)(*((float *)&v14 + 1) * *((float *)&v63 + 1))
src/cgame_mp/cg_ents_mp.cpp	449	float*	&v63	1	4	v10 = (float)(*((float *)&v14 + 1) * *((float *)&v63 + 1))
src/cgame_mp/cg_ents_mp.cpp	450	float*	&v28	1	4	+ (float)((float)(*((float *)&v28 + 1) * *((float *)&v67 + 1)) + (float)((float)(*((float *)&v42 + 1) * v72) + v60));
src/cgame_mp/cg_ents_mp.cpp	450	float*	&v67	1	4	+ (float)((float)(*((float *)&v28 + 1) * *((float *)&v67 + 1)) + (float)((float)(*((float *)&v42 + 1) * v72) + v60));
src/cgame_mp/cg_ents_mp.cpp	450	float*	&v42	1	4	+ (float)((float)(*((float *)&v28 + 1) * *((float *)&v67 + 1)) + (float)((float)(*((float *)&v42 + 1) * v72) + v60));
src/cgame_mp/cg_ents_mp.cpp	457	float*	&v39	1	4	rotatedBounds[0].v[2] = (float)(*((float *)&v39 + 1) * v72) + v60;
src/cgame_mp/cg_ents_mp.cpp	463	float*	&v25	1	4	rotatedBounds[0].v[2] = (float)(*((float *)&v25 + 1) * *((float *)&v67 + 1)) + rotatedBounds[0].v[2];
src/cgame_mp/cg_ents_mp.cpp	463	float*	&v67	1	4	rotatedBounds[0].v[2] = (float)(*((float *)&v25 + 1) * *((float *)&v67 + 1)) + rotatedBounds[0].v[2];
src/cgame_mp/cg_ents_mp.cpp	469	float*	&v63	1	4	rotatedBounds[0].v[2] = (float)(rotatedBounds[1].v[2] * *((float *)&v63 + 1)) + rotatedBounds[0].v[2];
src/cgame_mp/cg_ents_mp.cpp	487	float*	&v5	1	4	*((float *)&v5 + 1) = *((float *)&v5 + 1) + g_entMoveTolVec[1];
src/cgame_mp/cg_ents_mp.cpp	487	float*	&v5	1	4	*((float *)&v5 + 1) = *((float *)&v5 + 1) + g_entMoveTolVec[1];
src/cgame_mp/cg_ents_mp.cpp	495	float*	&v5	1	4	*((float *)&v5 + 1) = *((float *)&v5 + 1) + 100.0;
src/cgame_mp/cg_ents_mp.cpp	495	float*	&v5	1	4	*((float *)&v5 + 1) = *((float *)&v5 + 1) + 100.0;
src/cgame_mp/cg_ents_mp.cpp	3512	char**	weapVariantDef->szXAnims	1	4	BG_CreateXAnim(pAnims, 1u, *((char **)weapVariantDef->szXAnims + 1));
src/cgame_mp/cg_ents_mp.cpp	3513	char**	weapVariantDef->szXAnims	3	12	BG_CreateXAnim(pAnims, 2u, *((char **)weapVariantDef->szXAnims + 3));
src/cgame_mp/cg_ents_mp.cpp	3885	unsigned int*	weapDef->worldModel	1	4	&& *((unsigned int *)weapDef->worldModel + 1)
src/cgame_mp/cg_ents_mp.cpp	4003	unsigned int*	weapDef->worldModel	1	4	if ( !*((unsigned int *)weapDef->worldModel + 1)
src/cgame_mp/cg_ents_mp.cpp	4260	unsigned int*	weapDef->worldModel	2	8	if ( !*((unsigned int *)weapDef->worldModel + 2) )
src/cgame_mp/cg_newDraw_mp.cpp	4625	unsigned int*	color	2	8	proneStr = (const char *)*((unsigned int *)color + 2);
src/cgame_mp/cg_newDraw_mp.cpp	4923	float*	color	3	12	*((float *)color + 3) = CG_FadeAlpha(cgameGlob->time, cgameGlob->cursorHintTime, cgameGlob->cursorHintFade, 100)
src/cgame_mp/cg_newDraw_mp.cpp	4940	float*	color	3	12	*((float *)color + 3) = (float)((float)(0.5 * v29) + 0.5) * color[3];
src/cgame_mp/cg_view_mp.cpp	2615	float*	&v7	1	4	*((float *)&v7 + 1) = (float)(focusDist * focusPoint[2]) + *((float *)&v7 + 1);
src/cgame_mp/cg_view_mp.cpp	2615	float*	&v7	1	4	*((float *)&v7 + 1) = (float)(focusDist * focusPoint[2]) + *((float *)&v7 + 1);
src/cgame_mp/cg_view_mp.cpp	2628	float*	&v5	1	4	*((float *)&v5 + 1) = (float)(view[1] * view[1]) + (float)(view[2] * view[2]);
src/cgame_mp/cg_view_mp.cpp	2629	float*	&v5	1	4	LODWORD(v5) = sqrtf(*((float *)&v5 + 1));
src/cgame_mp/cg_view_mp.cpp	2632	float*	&v4	1	4	*((float *)&v4 + 1) = v10;
src/client/cl_console.cpp	1119	_WORD*	v9	2	4	*((_WORD *)v9 + 2) = *((_WORD *)v10 + 2);
src/client/cl_console.cpp	1119	_WORD*	v10	2	4	*((_WORD *)v9 + 2) = *((_WORD *)v10 + 2);
src/clientscript/cscr_compiler.cpp	5025	_DWORD*	pos3	2	8	if (*(_DWORD *)pos3 == *((_DWORD *)pos3 + 2))
src/clientscript/cscr_parser.cpp	1186	unsigned int*	rawfile->buffer	1	4	inlen = *((unsigned int *)rawfile->buffer + 1);
src/clientscript/cscr_vm.cpp	2189	_DWORD*	stackValue	2	8	*((_DWORD *)stackValue + 2) = localId;
src/clientscript/cscr_vm.cpp	2190	_WORD*	stackValue	2	4	*((_WORD *)stackValue + 2) = size;
src/clientscript/cscr_vm.cpp	2191	_WORD*	stackValue	3	6	*((_WORD *)stackValue + 3) = bufLen;
src/client_mp/cl_input_mp.cpp	351	unsigned int*	v4	1	4	*((unsigned int *)v4 + 1) = *((unsigned int *)v3 + 1);
src/client_mp/cl_input_mp.cpp	351	unsigned int*	v3	1	4	*((unsigned int *)v4 + 1) = *((unsigned int *)v3 + 1);
src/client_mp/cl_main_pc_mp.cpp	573	_BYTE*	v18	276	276	servers->maxClients = *((_BYTE *)v18 + 276);
src/client_mp/cl_main_pc_mp.cpp	576	_OWORD*	v18	18	None	servers->xnkey = (bdSecurityKey)*((_OWORD *)v18 + 18);
src/client_mp/cl_main_pc_mp.cpp	583	_BYTE*	v18	280	280	servers->clients = *((_BYTE *)v18 + 280);
src/client_mp/cl_main_pc_mp.cpp	940	unsigned int*	serversecurityID	1	4	*(unsigned int *)&secId.ab[4] = *((unsigned int *)serversecurityID + 1);
src/client_mp/cl_main_pc_mp.cpp	1014	unsigned int*	serversecurityID	1	4	*(unsigned int *)&secId.ab[4] = *((unsigned int *)serversecurityID + 1);
src/client_mp/sv_client_mp.cpp	2504	float*	&newXuid	1	4	svs.mapCenter[2 * v7 - 63] = *((float *)&newXuid + 1);
src/database/db_file_load.cpp	397	unsigned int*	g_load.stream.next_in	1	4	*(unsigned int *)&magic[4] = *((unsigned int *)g_load.stream.next_in + 1);
src/database/db_load.cpp	2273	unsigned __int8*	varMaterialPass	14	14	*((unsigned __int8 *)varMaterialPass + 14)
src/database/db_load.cpp	2274	unsigned __int8*	varMaterialPass	13	13	+ *((unsigned __int8 *)varMaterialPass + 13)
src/database/db_load.cpp	2275	unsigned __int8*	varMaterialPass	12	12	+ *((unsigned __int8 *)varMaterialPass + 12));
src/demo/demo_playback.cpp	4022	unsigned int*	buffer	1	4	*((unsigned int *)buffer + 1) = msg.cursize;
src/DynEntity/DynEntity_client.cpp	457	float*	&rotatedBounds	1	4	*((float *)&rotatedBounds + 1) = (float)(COERCE_FLOAT(bounds_24 & v4 | bounds_8 & ~v4) * axis[2][1])
src/DynEntity/DynEntity_gamestate.cpp	69	unsigned int*	origin	1	4	MSG_WriteBits(msg, *((unsigned int *)origin + 1), 0x20u);
src/DynEntity/DynEntity_gamestate.cpp	70	unsigned int*	origin	2	8	MSG_WriteBits(msg, *((unsigned int *)origin + 2), 0x20u);
src/DynEntity/DynEntity_gamestate.cpp	140	unsigned int*	origin	1	4	*((unsigned int *)origin + 1) = MSG_ReadBits(msg, 0x20u);
src/DynEntity/DynEntity_gamestate.cpp	141	unsigned int*	origin	2	8	*((unsigned int *)origin + 2) = MSG_ReadBits(msg, 0x20u);
src/DynEntity/DynEntity_load_obj.cpp	485	unsigned int*	v58	8	32	if ( *((unsigned int *)v58 + 8) )
src/DynEntity/DynEntity_load_obj.cpp	488	unsigned int*	v58	18	72	*((unsigned int *)v58 + 18) |= 0x200u;
src/DynEntity/DynEntity_load_obj.cpp	492	_WORD*	v58	20	40	if ( !*((_WORD *)v58 + 20)
src/DynEntity/DynEntity_load_obj.cpp	503	unsigned int*	v58	18	72	*((unsigned int *)v58 + 18) |= 0x400u;
src/DynEntity/DynEntity_load_obj.cpp	1738	unsigned __int16*	arg0	20	40	return *((unsigned __int16 *)arg0 + 20) - *((unsigned __int16 *)arg1 + 20);
src/DynEntity/DynEntity_load_obj.cpp	1738	unsigned __int16*	arg1	20	40	return *((unsigned __int16 *)arg0 + 20) - *((unsigned __int16 *)arg1 + 20);
src/DynEntity/DynEntity_server.cpp	299	float*	&rotatedBounds	1	4	*((float *)&rotatedBounds + 1) = (float)(COERCE_FLOAT(bounds[1].u[2] & v2 | bounds[0].u[2] & ~v2) * axis[2][1])
src/DynEntity/DynEntity_server.cpp	309	float*	&rotatedBounds_16	1	4	*((float *)&rotatedBounds_16 + 1) = (float)(COERCE_FLOAT(bounds[0].u[2] & v2 | bounds[1].u[2] & ~v2) * axis[2][1])
src/EffectsCore/FxCurve_load_obj.cpp	78	unsigned int*	newCurve	2	8	*((unsigned int *)newCurve + 2) = 0;
src/EffectsCore/FxCurve_load_obj.cpp	103	float*	newCurve	2	8	if ( *((float *)newCurve + 2) != 0.0
src/EffectsCore/FxCurve_load_obj.cpp	110	float*	newCurve	2	8	*((float *)newCurve + 2)) )
src/EffectsCore/FxCurve_load_obj.cpp	125	unsigned int*	newCurve	1	4	*((unsigned int *)newCurve + 1) = keyCount;
src/EffectsCore/fx_beam.cpp	1340	float*	&clipped	1	4	*((float *)&clipped + 1) = (float)((float)(dist0_12 * v6) * (float)(pt1->v[1] - pt0->v[1])) + pt0->v[1];
src/EffectsCore/fx_beam.cpp	1342	float*	&clipped_8	1	4	*((float *)&clipped_8 + 1) = (float)((float)(dist0_12 * v4) * (float)(pt1->v[3] - pt0->v[3])) + pt0->v[3];
src/EffectsCore/fx_convert.cpp	72	unsigned int*	elemVisual->anonymous	59	236	if ( !*((unsigned int *)elemVisual->anonymous + 59) )
src/EffectsCore/fx_convert.cpp	75	unsigned int*	elemVisual->anonymous	59	236	*((unsigned int *)elemVisual->anonymous + 59) = (unsigned int)v2;
src/EffectsCore/fx_convert.cpp	480	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 1;
src/EffectsCore/fx_convert.cpp	485	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = v2;
src/EffectsCore/fx_convert.cpp	486	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 4;
src/EffectsCore/fx_convert.cpp	487	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 6;
src/EffectsCore/fx_convert.cpp	491	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 1;
src/EffectsCore/fx_convert.cpp	492	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = 2;
src/EffectsCore/fx_convert.cpp	493	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 6;
src/EffectsCore/fx_convert.cpp	494	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 3;
src/EffectsCore/fx_convert.cpp	499	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 6;
src/EffectsCore/fx_convert.cpp	500	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = 6;
src/EffectsCore/fx_convert.cpp	501	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 6;
src/EffectsCore/fx_convert.cpp	502	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 3;
src/EffectsCore/fx_convert.cpp	506	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 1;
src/EffectsCore/fx_convert.cpp	507	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = 6;
src/EffectsCore/fx_convert.cpp	508	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 6;
src/EffectsCore/fx_convert.cpp	509	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 6;
src/EffectsCore/fx_convert.cpp	514	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 1;
src/EffectsCore/fx_convert.cpp	515	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = 6;
src/EffectsCore/fx_convert.cpp	516	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 4;
src/EffectsCore/fx_convert.cpp	517	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 6;
src/EffectsCore/fx_convert.cpp	521	unsigned int*	routing	1	4	*((unsigned int *)routing + 1) = 6;
src/EffectsCore/fx_convert.cpp	522	unsigned int*	routing	2	8	*((unsigned int *)routing + 2) = 6;
src/EffectsCore/fx_convert.cpp	523	unsigned int*	routing	4	16	*((unsigned int *)routing + 4) = 6;
src/EffectsCore/fx_convert.cpp	524	unsigned int*	routing	3	12	*((unsigned int *)routing + 3) = 6;
src/EffectsCore/fx_convert.cpp	1582	_QWORD*	from	1	8	*(_QWORD *)&v35.unitVec[2].packed = *((_QWORD *)from + 1);
src/EffectsCore/fx_load_obj.cpp	1491	unsigned int*	effectDef	7	28	*((unsigned int *)effectDef + 7) += effectDef - (unsigned __int8 *)fx_load.defaultEffect;
src/EffectsCore/fx_load_obj.cpp	1492	unsigned int*	effectDef	5	20	for ( elemIndex = 0; elemIndex < *((unsigned int *)effectDef + 5) + *((unsigned int *)effectDef + 4); ++elemIndex )
src/EffectsCore/fx_load_obj.cpp	1492	unsigned int*	effectDef	4	16	for ( elemIndex = 0; elemIndex < *((unsigned int *)effectDef + 5) + *((unsigned int *)effectDef + 4); ++elemIndex )
src/EffectsCore/fx_load_obj.cpp	1494	unsigned int*	effectDef	7	28	v7 = (unsigned int *)(*((unsigned int *)effectDef + 7) + 292 * elemIndex + 188);
src/EffectsCore/fx_load_obj.cpp	1496	unsigned int*	effectDef	7	28	v6 = (unsigned int *)(*((unsigned int *)effectDef + 7) + 292 * elemIndex + 192);
src/EffectsCore/fx_marks.cpp	786	Material**	context	1	4	*((Material **)context + 1),
src/EffectsCore/fx_marks.cpp	791	float*	context	2	8	*((float *)context + 2),
src/EffectsCore/fx_marks.cpp	793	unsigned __int8**	context	3	12	*((const unsigned __int8 **)context + 3),
src/EffectsCore/fx_marks.cpp	794	FxMarkAlphaFade**	context	4	16	*((const FxMarkAlphaFade **)context + 4),
src/EffectsCore/fx_marks.cpp	2235	_DWORD*	texCoord	1	4	v5 = *((_DWORD *)texCoord + 1);
src/EffectsCore/fx_system.cpp	3253	_DWORD*	v11.anonymous	59	236	if (!*((_DWORD *)v11.anonymous + 59)
src/EffectsCore/fx_system.cpp	3291	PhysPreset**	visuals.anonymous	59	236	*((const PhysPreset **)visuals.anonymous + 59),
src/EffectsCore/fx_update.cpp	1462	float*	&v10	1	4	*((float *)&v10 + 1) = floor(startPoint);
src/EffectsCore/fx_update.cpp	1463	float*	&v10	1	4	startIndex = (int)*((float *)&v10 + 1);
src/EffectsCore/fx_update_util.cpp	442	float*	&v11	1	4	*((float *)&v11 + 1) = fx_randomTable[randomSeed + 2];
src/EffectsCore/fx_update_util.cpp	443	float*	&v11	1	4	rangeLerp[2] = *((float *)&v11 + 1);
src/flame/flame_class_chunk.cpp	151	unsigned int*	&trav->gen	23	92	if ( ((*((unsigned int *)&trav->gen + 23) >> 3) & 1) != 0
src/flame/flame_class_chunk.cpp	209	unsigned int*	&chunk->gen	23	92	*((unsigned int *)&chunk->gen + 23) = *((unsigned int *)&chunk->gen + 23) & 0xFFFFFFF8 | 1;
src/flame/flame_class_chunk.cpp	209	unsigned int*	&chunk->gen	23	92	*((unsigned int *)&chunk->gen + 23) = *((unsigned int *)&chunk->gen + 23) & 0xFFFFFFF8 | 1;
src/flame/flame_class_chunk.cpp	210	unsigned int*	&chunk->gen	23	92	*((unsigned int *)&chunk->gen + 23) = (16 * flame_spawn_id++) | *((unsigned int *)&chunk->gen + 23) & 0xF;
src/flame/flame_class_chunk.cpp	210	unsigned int*	&chunk->gen	23	92	*((unsigned int *)&chunk->gen + 23) = (16 * flame_spawn_id++) | *((unsigned int *)&chunk->gen + 23) & 0xF;
src/flame/flame_class_chunk.cpp	211	unsigned int*	&chunk->gen	23	92	*((unsigned int *)&chunk->gen + 23) &= ~8u;
src/flame/flame_class_drips.cpp	149	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = *((unsigned int *)&fire->gen + 23) & 0xFFFFFFF8 | 4;
src/flame/flame_class_drips.cpp	149	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = *((unsigned int *)&fire->gen + 23) & 0xFFFFFFF8 | 4;
src/flame/flame_class_fire.cpp	59	unsigned int*	&trav->gen	23	92	if ( ((*((unsigned int *)&trav->gen + 23) >> 4) & 0xFFFFFFFu) < flame_freeze_id )
src/flame/flame_class_fire.cpp	106	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = *((unsigned int *)&fire->gen + 23) & 0xFFFFFFF8 | 2;
src/flame/flame_class_fire.cpp	106	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = *((unsigned int *)&fire->gen + 23) & 0xFFFFFFF8 | 2;
src/flame/flame_class_fire.cpp	108	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&fire->gen + 23) & 0xF;
src/flame/flame_class_fire.cpp	108	unsigned int*	&fromChunk->gen	23	92	*((unsigned int *)&fire->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&fire->gen + 23) & 0xF;
src/flame/flame_class_fire.cpp	108	unsigned int*	&fire->gen	23	92	*((unsigned int *)&fire->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&fire->gen + 23) & 0xF;
src/flame/flame_class_smoke.cpp	60	unsigned int*	&trav->gen	23	92	if ( ((*((unsigned int *)&trav->gen + 23) >> 4) & 0xFFFFFFFu) < flame_freeze_id )
src/flame/flame_class_smoke.cpp	88	unsigned int*	&smoke->gen	23	92	*((unsigned int *)&smoke->gen + 23) = *((unsigned int *)&smoke->gen + 23) & 0xFFFFFFF8 | 3;
src/flame/flame_class_smoke.cpp	88	unsigned int*	&smoke->gen	23	92	*((unsigned int *)&smoke->gen + 23) = *((unsigned int *)&smoke->gen + 23) & 0xFFFFFFF8 | 3;
src/flame/flame_class_smoke.cpp	90	unsigned int*	&smoke->gen	23	92	*((unsigned int *)&smoke->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&smoke->gen + 23) & 0xF;
src/flame/flame_class_smoke.cpp	90	unsigned int*	&fromChunk->gen	23	92	*((unsigned int *)&smoke->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&smoke->gen + 23) & 0xF;
src/flame/flame_class_smoke.cpp	90	unsigned int*	&smoke->gen	23	92	*((unsigned int *)&smoke->gen + 23) = (16 * (*((unsigned int *)&fromChunk->gen + 23) >> 4)) | *((unsigned int *)&smoke->gen + 23) & 0xF;
