src/EffectsCore/fx_convert.cpp	514	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	515	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	516	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	517	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	521	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	522	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	523	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	524	16	FxSampleChannel*
src/EffectsCore/fx_convert.cpp	1582	44	const float*
src/EffectsCore/fx_load_obj.cpp	1491	8	unsigned char*
src/EffectsCore/fx_load_obj.cpp	1492	41	unsigned char*
src/EffectsCore/fx_load_obj.cpp	1492	119	unsigned char*
src/EffectsCore/fx_load_obj.cpp	1494	34	unsigned char*
src/EffectsCore/fx_load_obj.cpp	1496	34	unsigned char*
src/EffectsCore/fx_marks.cpp	786	12	void*
src/EffectsCore/fx_marks.cpp	791	12	void*
src/EffectsCore/fx_marks.cpp	793	12	void*
src/EffectsCore/fx_marks.cpp	794	12	void*
src/EffectsCore/fx_marks.cpp	2235	13	const float*
src/EffectsCore/fx_system.cpp	3253	13	const void*
src/EffectsCore/fx_system.cpp	3291	12	const void*
src/EffectsCore/fx_update.cpp	1462	12	double*
src/EffectsCore/fx_update.cpp	1463	30	double*
src/EffectsCore/fx_update_util.cpp	442	8	double*
src/EffectsCore/fx_update_util.cpp	443	23	double*
src/bgame/bg_misctables.cpp	392	24	unsigned char*
src/bgame/bg_misctables.cpp	410	24	unsigned char*
src/bgame/bg_misctables.cpp	428	24	unsigned char*
src/bgame/bg_misctables.cpp	456	24	unsigned char*
src/bgame/bg_misctables.cpp	461	20	unsigned char*
src/bgame/bg_misctables.cpp	485	8	unsigned char*
src/bgame/bg_weapons.cpp	3790	22	const char**
src/cgame/cg_draw_indicators.cpp	454	24	long double*
src/cgame/cg_draw_indicators.cpp	456	24	long double*
src/cgame/cg_draw_indicators.cpp	457	31	long double*
src/cgame/cg_drawtools.cpp	680	21	float*
src/cgame/cg_drawtools.cpp	702	8	float*
src/cgame/cg_event.cpp	1528	76	const char**
src/cgame/cg_event.cpp	1536	76	const char**
src/cgame/cg_spawn.cpp	333	8	LerpEntityStateCreateDynEnt*
src/cgame/cg_weapons.cpp	978	29	const char**
src/cgame/cg_weapons.cpp	1085	14	const char**
src/cgame/cg_weapons.cpp	1086	86	const char**
src/cgame/cg_weapons.cpp	1087	14	const char**
src/cgame/cg_weapons.cpp	1088	86	const char**
src/cgame/cg_weapons.cpp	1115	15	const char**
src/cgame/cg_weapons.cpp	1115	125	const char**
src/cgame/cg_weapons.cpp	2923	19	const char**
src/cgame/cg_weapons.cpp	3122	26	const char**
src/cgame/cg_weapons.cpp	3129	26	const char**
src/cgame/cg_weapons.cpp	3138	26	const char**
src/cgame/cg_weapons.cpp	3142	26	const char**
src/cgame/cg_weapons.cpp	3147	26	const char**
src/cgame/cg_weapons.cpp	3151	26	const char**
src/cgame/cg_weapons.cpp	3156	31	const char**
src/cgame/cg_weapons.cpp	3163	26	const char**
src/cgame/cg_weapons.cpp	3168	31	const char**
src/cgame/cg_weapons.cpp	3177	26	const char**
src/cgame/cg_weapons.cpp	3181	26	const char**
src/cgame/cg_weapons.cpp	3186	31	const char**
src/cgame/cg_weapons.cpp	3191	26	const char**
src/cgame/cg_weapons.cpp	3231	26	const char**
src/cgame/cg_weapons.cpp	3240	26	const char**
src/cgame/cg_weapons.cpp	3244	26	const char**
src/cgame/cg_weapons.cpp	3253	26	const char**
src/cgame/cg_weapons.cpp	3257	26	const char**
src/cgame/cg_weapons.cpp	3266	26	const char**
src/cgame/cg_weapons.cpp	3270	26	const char**
src/cgame/cg_weapons.cpp	3275	31	const char**
src/cgame/cg_weapons.cpp	3284	26	const char**
src/cgame/cg_weapons.cpp	3288	26	const char**
src/cgame/cg_weapons.cpp	3293	31	const char**
src/cgame/cg_weapons.cpp	3302	26	const char**
src/cgame/cg_weapons.cpp	3306	26	const char**
src/cgame/cg_weapons.cpp	3311	31	const char**
src/cgame/cg_weapons.cpp	3320	26	const char**
src/cgame/cg_weapons.cpp	3324	26	const char**
src/cgame/cg_weapons.cpp	3336	26	const char**
src/cgame/cg_weapons.cpp	3345	26	const char**
src/cgame_mp/cg_ents_mp.cpp	3512	35	const char**
src/cgame_mp/cg_ents_mp.cpp	3513	35	const char**
src/cgame_mp/cg_ents_mp.cpp	3885	23	XModel**
src/cgame_mp/cg_ents_mp.cpp	4003	22	XModel**
src/cgame_mp/cg_ents_mp.cpp	4260	14	XModel**
src/cgame_mp/cg_newDraw_mp.cpp	4625	37	const float*
src/cgame_mp/cg_newDraw_mp.cpp	4923	16	float*
src/cgame_mp/cg_newDraw_mp.cpp	4940	20	float*
src/client/cl_console.cpp	1119	24	char*
src/client/cl_console.cpp	1119	81	const char*
src/client_mp/cl_input_mp.cpp	351	8	unsigned char*
src/client_mp/cl_input_mp.cpp	351	72	unsigned char*
src/client_mp/sv_client_mp.cpp	2504	49	long long unsigned int*
src/clientscript/cscr_compiler.cpp	5025	35	char*
src/clientscript/cscr_parser.cpp	1186	24	const char*
src/clientscript/cscr_vm.cpp	2189	8	char*
src/clientscript/cscr_vm.cpp	2190	8	char*
src/clientscript/cscr_vm.cpp	2191	8	char*
src/database/db_file_load.cpp	397	37	unsigned char*
src/database/db_load.cpp	2273	16	MaterialVertexDeclaration**
src/database/db_load.cpp	2274	14	MaterialVertexDeclaration**
src/database/db_load.cpp	2275	14	MaterialVertexDeclaration**
src/demo/demo_playback.cpp	4022	8	unsigned char*
src/flame/flame_class_chunk.cpp	151	19	flameGeneric_s*
src/flame/flame_class_chunk.cpp	209	8	flameGeneric_s*
src/flame/flame_class_chunk.cpp	209	91	flameGeneric_s*
src/flame/flame_class_chunk.cpp	210	8	flameGeneric_s*
src/flame/flame_class_chunk.cpp	210	117	flameGeneric_s*
src/flame/flame_class_chunk.cpp	211	8	flameGeneric_s*
src/flame/flame_class_drips.cpp	149	8	flameGeneric_s*
src/flame/flame_class_drips.cpp	149	89	flameGeneric_s*
src/flame/flame_class_fire.cpp	59	27	flameGeneric_s*
src/flame/flame_class_fire.cpp	106	8	flameGeneric_s*
src/flame/flame_class_fire.cpp	106	89	flameGeneric_s*
src/flame/flame_class_fire.cpp	108	8	flameGeneric_s*
src/flame/flame_class_fire.cpp	108	96	flameGeneric_s*
src/flame/flame_class_fire.cpp	108	194	flameGeneric_s*
src/flame/flame_class_smoke.cpp	60	27	flameGeneric_s*
src/flame/flame_class_smoke.cpp	88	8	flameGeneric_s*
src/flame/flame_class_smoke.cpp	88	91	flameGeneric_s*
src/flame/flame_class_smoke.cpp	90	8	flameGeneric_s*
src/flame/flame_class_smoke.cpp	90	98	flameGeneric_s*
src/flame/flame_class_smoke.cpp	90	196	flameGeneric_s*
src/flame/flame_class_stream.cpp	220	12	flameGeneric_s*
src/flame/flame_physics.cpp	636	15	flameGeneric_s*
src/flame/flame_physics.cpp	637	31	flameGeneric_s*
src/flame/flame_physics.cpp	639	12	flameGeneric_s*
src/game/g_items.cpp	819	15	XModel**
src/game/g_items.cpp	1503	13	XModel**
src/game/g_items.cpp	1505	39	XModel**
src/game/g_items.cpp	1574	26	spawner_ent_t*
src/game/g_missile.cpp	4233	42	float*
src/game/g_missile.cpp	4245	28	float*
src/game/pathnode.cpp	1114	65	void*
src/game/pathnode.cpp	1115	53	void*
src/game/pathnode_load_obj.cpp	695	53	const unsigned char*
src/game/turret.cpp	2747	12	long double*
src/game/turret.cpp	2749	12	long double*
src/game/turret.cpp	2750	38	long double*
src/game_mp/g_scr_main_mp.cpp	1525	17	XModel**
src/game_mp/g_scr_main_mp.cpp	17043	20	char*
src/game_mp/g_scr_main_mp.cpp	17058	20	char*
src/game_mp/g_utils_mp.cpp	825	8	char*
src/game_mp/g_utils_mp.cpp	842	8	char*
src/game_mp/g_utils_mp.cpp	843	8	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1798	52	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1799	60	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1805	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1806	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1807	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1808	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1809	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1810	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	1811	36	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2092	32	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2093	32	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2515	28	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2516	28	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2517	49	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2518	53	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2519	53	char*
src/gfx_d3d/r_bsp_load_obj.cpp	2900	8	unsigned int*
src/gfx_d3d/r_bsp_load_obj.cpp	4810	27	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4811	27	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4812	27	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4813	27	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4814	27	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4815	43	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4816	46	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4817	31	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4818	29	char*
src/gfx_d3d/r_bsp_load_obj.cpp	4820	43	char*
src/gfx_d3d/r_bsp_load_obj.cpp	5077	33	char*
src/gfx_d3d/r_bsp_load_obj.cpp	5078	39	char*
src/gfx_d3d/r_dpvs.cpp	2678	36	DpvsPlane**
src/gfx_d3d/r_dpvs.cpp	2680	63	DpvsPlane**
src/gfx_d3d/r_dpvs_dynmodel.cpp	33	25	const DpvsPlane**
src/gfx_d3d/r_dpvs_dynmodel.cpp	35	59	const DpvsPlane**
src/gfx_d3d/r_dpvs_entity.cpp	33	40	short unsigned int*
src/gfx_d3d/r_dpvs_entity.cpp	69	51	short unsigned int*
src/gfx_d3d/r_dpvs_static.cpp	93	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	102	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	111	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	120	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	125	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	128	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	129	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	132	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	135	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	137	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	139	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	142	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	143	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	146	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	149	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	150	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	153	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	156	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	158	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	160	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	163	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	164	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	167	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	170	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	171	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	173	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	176	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	178	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	180	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	183	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	185	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	187	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	190	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	191	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	194	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	197	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	198	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	200	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	203	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	205	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	207	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	210	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	212	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	214	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	217	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	218	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	221	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	224	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	225	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	231	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	240	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	245	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	248	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	249	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	254	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	257	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	258	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	263	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	266	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	267	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	269	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	272	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	274	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	279	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	282	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	283	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	285	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	288	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	290	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	295	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	298	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	299	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	305	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	314	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	319	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	322	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	323	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	328	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	331	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	332	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	337	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	340	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	341	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	343	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	346	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	348	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	353	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	356	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	357	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	359	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	362	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	364	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	369	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	372	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	373	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	379	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	388	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	393	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	396	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	397	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	402	79	long long int*
src/gfx_d3d/r_dpvs_static.cpp	405	47	long long int*
src/gfx_d3d/r_dpvs_static.cpp	406	23	long long int*
src/gfx_d3d/r_dpvs_static.cpp	411	79	long long int*
src/gfx_d3d/r_dpvs_static.cpp	414	47	long long int*
src/gfx_d3d/r_dpvs_static.cpp	415	23	long long int*
src/gfx_d3d/r_dpvs_static.cpp	417	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	420	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	421	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	426	79	long long int*
src/gfx_d3d/r_dpvs_static.cpp	429	47	long long int*
src/gfx_d3d/r_dpvs_static.cpp	430	23	long long int*
src/gfx_d3d/r_dpvs_static.cpp	432	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	435	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	436	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	441	79	long long int*
src/gfx_d3d/r_dpvs_static.cpp	444	47	long long int*
src/gfx_d3d/r_dpvs_static.cpp	445	23	long long int*
src/gfx_d3d/r_dpvs_static.cpp	604	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	613	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	622	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	631	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	640	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	649	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	658	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	667	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	676	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	685	17	long long int*
src/gfx_d3d/r_dpvs_static.cpp	690	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	693	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	694	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	696	78	long long int*
src/gfx_d3d/r_dpvs_static.cpp	699	46	long long int*
src/gfx_d3d/r_dpvs_static.cpp	701	22	long long int*
src/gfx_d3d/r_dpvs_static.cpp	704	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	707	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	708	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	711	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	714	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	716	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	719	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	722	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	723	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	726	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	729	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	731	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	733	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	736	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	738	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	740	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	743	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	745	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	747	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	750	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	751	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	754	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	757	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	759	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	761	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	764	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	766	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	768	107	long long int*
src/gfx_d3d/r_dpvs_static.cpp	771	75	long long int*
src/gfx_d3d/r_dpvs_static.cpp	773	51	long long int*
src/gfx_d3d/r_dpvs_static.cpp	775	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	778	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	779	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	782	82	long long int*
src/gfx_d3d/r_dpvs_static.cpp	785	50	long long int*
src/gfx_d3d/r_dpvs_static.cpp	787	26	long long int*
src/gfx_d3d/r_dpvs_static.cpp	789	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	791	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	793	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	796	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	797	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	800	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	801	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	804	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	805	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	808	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	810	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	812	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	814	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	817	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	818	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	821	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	822	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	825	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	826	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	829	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	831	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	833	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	835	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	838	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	839	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	842	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	843	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	846	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	847	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	850	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	857	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	859	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	862	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	864	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	866	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	866	117	long long int*
src/gfx_d3d/r_dpvs_static.cpp	867	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	869	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	870	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	870	117	long long int*
src/gfx_d3d/r_dpvs_static.cpp	871	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	873	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	874	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	874	117	long long int*
src/gfx_d3d/r_dpvs_static.cpp	875	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	877	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	878	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	878	117	long long int*
src/gfx_d3d/r_dpvs_static.cpp	879	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	881	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	883	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	885	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	887	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	890	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	891	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	894	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	895	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	898	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	899	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	902	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	904	62	long long int*
src/gfx_d3d/r_dpvs_static.cpp	906	30	long long int*
src/gfx_d3d/r_dpvs_static.cpp	908	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	911	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	912	39	long long int*
src/gfx_d3d/r_dpvs_static.cpp	915	28	long long int*
src/gfx_d3d/r_dpvs_static.cpp	916	39	long long int*
